0			0
0.001480105560000	0
0.004933884000000	0
0.010361812440000	0
0.017764640640000	0
0.2888			0
0.5742			0
0.8559			0
1.1342			0
1.4088			0
1.6801			0
1.9475			0
6.1688			0
7.3532			0
7.3622			0
8.1647			0
8.3987			0
8.8895			0
11.875			0
12.255			0
8.5489			0
11.032			0
12.85			0
12.94			0
12.08			0
12.85			0
12.75			0
12.8			0
13.15			0
13.1			0
20.6			0
15.581			1
16.73			1
18.75			1
24			1
42			2
