% VITMO ModelWeb Browser Results
% NRLMSISE-00 model listing
% Input parameters
% year= 2005, month= 10, day= 8, hour=22.00,
% Time_type = Universal
% Coordinate_type = Geographic
% latitude= 69.58, longitude= 19.23, height= 100.00
% Prof. parameters: start= 85.00 stop= 700.00 step= 1.00
% 
% Optional parametes: F10.7(daily) =not specified; F10.7(3-month avg) =not specified; ap(daily) = not specified
% 
%    Selected parameters are:
% 1 Height, km
% 2 O, cm-3 
% 3 N2, cm-3
% 4 O2, cm-3
% 5 Mass_density, g/cm-3
% 6 Temperature_neutral, K
% 7 He, cm-3 
% 8 Ar, cm-3
% 9 H, cm-3
% 10 N, cm-3
% 
%     1          2          3          4         5      6          7          8          9         10
  175.0  4.094E+09  9.033E+09  7.914E+08 5.722E-13  813.7  8.145E+06  1.861E+07  3.621E+05  9.695E+06
  176.0  3.985E+09  8.653E+09  7.552E+08 5.496E-13  817.5  8.077E+06  1.752E+07  3.549E+05  9.756E+06
  177.0  3.880E+09  8.291E+09  7.209E+08 5.281E-13  821.1  8.010E+06  1.651E+07  3.480E+05  9.808E+06
  178.0  3.779E+09  7.947E+09  6.884E+08 5.076E-13  824.6  7.945E+06  1.556E+07  3.415E+05  9.850E+06
  179.0  3.681E+09  7.620E+09  6.575E+08 4.881E-13  828.1  7.881E+06  1.467E+07  3.353E+05  9.884E+06
  180.0  3.587E+09  7.308E+09  6.282E+08 4.695E-13  831.5  7.818E+06  1.383E+07  3.295E+05  9.909E+06
  181.0  3.496E+09  7.011E+09  6.004E+08 4.518E-13  834.8  7.757E+06  1.305E+07  3.239E+05  9.925E+06
  182.0  3.408E+09  6.728E+09  5.740E+08 4.348E-13  838.0  7.696E+06  1.232E+07  3.186E+05  9.934E+06
  183.0  3.323E+09  6.457E+09  5.489E+08 4.186E-13  841.1  7.637E+06  1.163E+07  3.135E+05  9.934E+06
  184.0  3.241E+09  6.200E+09  5.251E+08 4.031E-13  844.2  7.580E+06  1.098E+07  3.087E+05  9.926E+06
  185.0  3.161E+09  5.954E+09  5.023E+08 3.883E-13  847.1  7.523E+06  1.038E+07  3.041E+05  9.911E+06
  186.0  3.084E+09  5.719E+09  4.807E+08 3.742E-13  850.0  7.467E+06  9.805E+06  2.998E+05  9.889E+06
  187.0  3.010E+09  5.495E+09  4.601E+08 3.607E-13  852.9  7.412E+06  9.269E+06  2.956E+05  9.859E+06
  188.0  2.937E+09  5.280E+09  4.405E+08 3.477E-13  855.6  7.359E+06  8.765E+06  2.917E+05  9.824E+06
  189.0  2.867E+09  5.075E+09  4.218E+08 3.353E-13  858.3  7.306E+06  8.290E+06  2.879E+05  9.782E+06
  190.0  2.799E+09  4.880E+09  4.040E+08 3.234E-13  861.0  7.254E+06  7.844E+06  2.843E+05  9.734E+06
  191.0  2.733E+09  4.692E+09  3.871E+08 3.120E-13  863.5  7.203E+06  7.423E+06  2.809E+05  9.681E+06
  192.0  2.669E+09  4.513E+09  3.709E+08 3.011E-13  866.0  7.153E+06  7.027E+06  2.776E+05  9.622E+06
  193.0  2.607E+09  4.341E+09  3.554E+08 2.906E-13  868.5  7.104E+06  6.653E+06  2.745E+05  9.558E+06
  194.0  2.547E+09  4.177E+09  3.407E+08 2.806E-13  870.8  7.055E+06  6.301E+06  2.715E+05  9.490E+06
  195.0  2.489E+09  4.020E+09  3.266E+08 2.710E-13  873.1  7.007E+06  5.969E+06  2.686E+05  9.417E+06
  196.0  2.432E+09  3.869E+09  3.131E+08 2.617E-13  875.4  6.960E+06  5.656E+06  2.659E+05  9.340E+06
  197.0  2.377E+09  3.725E+09  3.003E+08 2.528E-13  877.6  6.914E+06  5.361E+06  2.632E+05  9.260E+06
  198.0  2.323E+09  3.586E+09  2.880E+08 2.443E-13  879.8  6.869E+06  5.082E+06  2.607E+05  9.176E+06
  199.0  2.271E+09  3.454E+09  2.763E+08 2.361E-13  881.8  6.824E+06  4.818E+06  2.583E+05  9.089E+06
  200.0  2.220E+09  3.326E+09  2.651E+08 2.282E-13  883.9  6.779E+06  4.570E+06  2.560E+05  8.999E+06
  201.0  2.171E+09  3.204E+09  2.543E+08 2.206E-13  885.9  6.731E+06  4.335E+06  2.538E+05  8.906E+06
  202.0  2.123E+09  3.087E+09  2.441E+08 2.134E-13  887.8  6.688E+06  4.112E+06  2.517E+05  8.811E+06
