% ModelWeb Browser Results
% iri 2007 model listing
% Required input parameters
% Year= 2005, Month= 10, Day= 8, Hour=22.,
% Time_type = Universal
% Coordinate_type = Geographic
% Latitude= 69.58, Longitude= 19.23, Height= 100
% Prof. parameters: Start= 85.00 Stop= 700.00 Step= 1.00
% 
% Optional input parameters:
% Sunspot number(Rz12) =not specified
% Ionospheric index(IG12) =not specified
% Upper limit for Electron content = not specified
% F peak model = URSI
% Ne Topside = NeQuick
% foF2 Storm model = on
% Bottomside Thickness = B0 Table
% F1 occurrence probability = Scotto-1997 no L
% D-Region Ne = IRI-95
% Topside Te = TTSA-2000
% Ion Composition = DS95/TT05
% A value of -1 indicates that the parameter is not available for the specified range
% TEC=-1, means you have not entered an upper boundary height in the OPTIONAL INPUT section.
% 
%    Selected parameters are:
% 1 Height, km
% 2 Electron_density_Ne, m-3
% 3 Ratio_of_Ne_to_NmF2
% 4 Tn, K
% 5 Ti, K
% 6 Te, K
% 7 O_ions, %
% 8 H_ions, %
% 9 He_ions, %
% 10 O2_ions, %
% 11 NO_ions, %
% 12 Cluster_ions, %
% 13 N_ions, %
% 
%      1            2      3      4      5      6     7     8     9    10    11    12    13
  193.00  0.31174E+10  0.041  762.8  762.8  880.9  19.0   0.0   0.0  31.0  51.0   0.0   0.0
  194.00  0.32116E+10  0.042  764.4  764.4  885.6  19.0   0.0   0.0  31.0  50.0   0.0   0.0
  195.00  0.33094E+10  0.043  765.9  765.9  890.3  19.0   0.0   0.0  31.0  50.0   0.0   0.0
  196.00  0.34111E+10  0.044  767.4  767.4  894.9  19.0   0.0   0.0  32.0  49.0   0.0   0.0
  197.00  0.35168E+10  0.046  768.8  768.8  899.6  20.0   0.0   0.0  32.0  48.0   0.0   0.0
  198.00  0.36269E+10  0.047  770.2  770.2  904.3  20.0   0.0   0.0  32.0  48.0   0.0   0.0
  199.00  0.37415E+10  0.049  771.6  771.6  909.0  20.0   0.0   0.0  33.0  47.0   0.0   0.0
  200.00  0.38609E+10  0.050  772.9  772.9  913.7  20.0   0.0   0.0  33.0  47.0   0.0   0.0
  201.00  0.39855E+10  0.052  774.2  775.9  918.4  22.0   0.0   0.0  32.0  46.0   0.0   0.0
  202.00  0.41155E+10  0.054  775.5  778.9  923.1  23.0   0.0   0.0  32.0  46.0   0.0   0.0
  203.00  0.42513E+10  0.055  776.7  781.9  927.7  24.0   0.0   0.0  31.0  45.0   0.0   0.0
  204.00  0.43933E+10  0.057  777.9  784.9  932.4  25.0   0.0   0.0  30.0  45.0   0.0   0.0
  205.00  0.45419E+10  0.059  779.0  787.9  937.1  26.0   0.0   0.0  30.0  44.0   0.0   0.0
  206.00  0.46976E+10  0.061  780.1  790.9  941.8  27.0   0.0   0.0  29.0  44.0   0.0   0.0
  207.00  0.48609E+10  0.063  781.2  793.9  946.5  28.0   0.0   0.0  28.0  44.0   0.0   0.0
  208.00  0.50323E+10  0.065  782.3  796.9  951.2  29.0   0.0   0.0  28.0  43.0   0.0   0.0
  209.00  0.52125E+10  0.068  783.3  799.9  955.8  30.0   0.0   0.0  27.0  43.0   0.0   0.0
  210.00  0.54022E+10  0.070  784.3  802.9  960.5  31.0   0.0   0.0  26.0  42.0   0.0   0.0
  211.00  0.56022E+10  0.073  785.3  805.9  965.2  32.0   0.0   0.0  26.0  42.0   0.0   0.0
  212.00  0.58135E+10  0.076  786.2  808.9  969.9  34.0   0.0   0.0  25.0  41.0   0.0   0.0
  213.00  0.60371E+10  0.079  787.1  811.9  974.6  35.0   0.0   0.0  25.0  41.0   0.0   0.0
  214.00  0.62741E+10  0.082  788.0  814.8  979.3  36.0   0.0   0.0  24.0  40.0   0.0   0.0
  215.00  0.65261E+10  0.085  788.9  817.8  984.0  37.0   0.0   0.0  23.0  40.0   0.0   0.0
  216.00  0.67945E+10  0.088  789.7  820.8  988.6  38.0   0.0   0.0  23.0  40.0   0.0   0.0
  217.00  0.70814E+10  0.092  790.5  823.8  993.3  39.0   0.0   0.0  22.0  39.0   0.0   0.0
  218.00  0.73890E+10  0.096  791.3  826.8  998.0  40.0   0.0   0.0  21.0  39.0   0.0   0.0
  219.00  0.77202E+10  0.100  792.1  829.8 1002.7  41.0   0.0   0.0  21.0  38.0   0.0   0.0
  220.00  0.80783E+10  0.105  792.8  832.8 1007.4  42.0   0.0   0.0  20.0  38.0   0.0   0.0
  221.00  0.84677E+10  0.110  793.5  835.8 1012.1  43.0   0.0   0.0  20.0  37.0   0.0   0.0
  222.00  0.88938E+10  0.116  794.2  838.8 1016.7  44.0   0.0   0.0  20.0  37.0   0.0   0.0
  223.00  0.93577E+10  0.122  794.9  841.8 1021.4  44.0   0.0   0.0  19.0  36.0   0.0   0.0
  224.00  0.98408E+10  0.128  795.6  844.8 1026.1  45.0   0.0   0.0  19.0  36.0   0.0   0.0
  225.00  0.10342E+11  0.135  796.2  847.8 1030.8  45.0   0.0   0.0  19.0  36.0   0.0   0.0
  226.00  0.10860E+11  0.141  796.9  850.8 1035.5  46.0   0.0   0.0  19.0  35.0   0.0   0.0
  227.00  0.11397E+11  0.148  797.5  853.8 1040.2  47.0   0.0   0.0  18.0  35.0   0.0   0.0
  228.00  0.11952E+11  0.155  798.1  856.8 1044.8  47.0   0.0   0.0  18.0  34.0   0.0   0.0
  229.00  0.12525E+11  0.163  798.6  859.8 1049.5  48.0   0.0   0.0  18.0  34.0   0.0   0.0
  230.00  0.13117E+11  0.171  799.2  862.8 1054.2  49.0   0.0   0.0  18.0  33.0   0.0   0.0
  231.00  0.13727E+11  0.179  799.7  865.8 1058.9  49.0   0.0   0.0  18.0  33.0   0.0   0.0
  232.00  0.14356E+11  0.187  800.3  868.8 1063.6  50.0   0.0   0.0  17.0  33.0   0.0   0.0
  233.00  0.15003E+11  0.195  800.8  871.7 1068.3  51.0   0.0   0.0  17.0  32.0   0.0   0.0
  234.00  0.15669E+11  0.204  801.3  874.7 1072.9  51.0   0.0   0.0  17.0  32.0   0.0   0.0
  235.00  0.16354E+11  0.213  801.8  877.7 1077.6  52.0   0.0   0.0  17.0  31.0   0.0   0.0
  236.00  0.17057E+11  0.222  802.3  880.7 1082.3  53.0   0.0   0.0  16.0  31.0   0.0   0.0
  237.00  0.17778E+11  0.231  802.7  883.7 1087.0  53.0   0.0   0.0  16.0  30.0   0.0   0.0
  238.00  0.18517E+11  0.241  803.2  886.7 1091.7  54.0   0.0   0.0  16.0  30.0   0.0   0.0
  239.00  0.19275E+11  0.251  803.6  889.7 1096.4  55.0   0.0   0.0  16.0  30.0   0.0   0.0
  240.00  0.20050E+11  0.261  804.0  892.7 1101.1  55.0   0.0   0.0  16.0  29.0   0.0   0.0
  241.00  0.20842E+11  0.271  804.4  895.7 1105.7  56.0   0.0   0.0  15.0  29.0   0.0   0.0
  242.00  0.21652E+11  0.282  804.8  898.7 1110.4  57.0   0.0   0.0  15.0  28.0   0.0   0.0
  243.00  0.22479E+11  0.292  805.2  901.7 1115.1  57.0   0.0   0.0  15.0  28.0   0.0   0.0
  244.00  0.23322E+11  0.303  805.6  904.7 1119.8  58.0   0.0   0.0  15.0  27.0   0.0   0.0
  245.00  0.24181E+11  0.315  805.9  907.7 1124.5  59.0   0.0   0.0  14.0  27.0   0.0   0.0
  246.00  0.25056E+11  0.326  806.3  910.7 1129.2  59.0   0.0   0.0  14.0  27.0   0.0   0.0
